419,80.1479568481,13
419,87.2980041504,15
419,87.2980041504,17
419,87.2980041504,19
479,116.0260009766,13
479,118.5888519287,15
479,118.5888519287,17
479,118.5888519287,19
539,128.8860321045,13
539,129.8046569824,15
539,129.8046569824,17
539,129.8046569824,19
599,133.4955596924,13
599,133.8248138428,15
599,133.8248138428,17
599,133.8248138428,19
659,135.1477508545,13
659,135.2657775879,15
659,135.2657775879,17
659,135.2657775879,19
719,135.7399444580,13
719,135.7822418213,15
719,135.7822418213,17
719,135.7822418213,19
779,135.9522399902,13
779,135.9674072266,15
779,135.9674072266,17
779,135.9674072266,19
839,136.0283050537,13
839,136.0337371826,15
839,136.0337371826,17
839,136.0337371826,19
899,56.4502029419,13
899,49.2327270508,15
899,49.2327270508,17
899,49.2327270508,19
959,20.2338428497,13
959,17.6468334198,15
959,17.6468334198,17
959,17.6468334198,19
1019,7.2525582314,13
1019,6.3252778053,15
1019,6.3252778053,17
1019,6.3252778053,19
1079,2.5995852947,13
1079,2.2672138214,15
1079,2.2672138214,17
1079,2.2672138214,19
1139,0.9317876101,13
1139,0.8126533031,15
1139,0.8126533031,17
1139,0.8126533031,19
1199,0.3339871168,13
1199,0.2912849784,15
1199,0.2912849784,17
1199,0.2912849784,19
1259,0.1197133958,13
1259,0.1044073626,15
1259,0.1044073626,17
1259,0.1044073626,19
1319,0.0429097190,13
1319,0.0374234729,15
1319,0.0374234729,17
1319,0.0374234729,19
1379,0.0153804356,13
1379,0.0134139601,15
1379,0.0134139601,17
1379,0.0134139601,19
1439,0.0055129165,13
1439,0.0048080594,15
1439,0.0048080594,17
1439,0.0048080594,19
1499,0.0019760339,13
1499,0.0017233869,15
1499,0.0017233869,17
1499,0.0017233869,19
1559,0.0007082838,13
1559,0.0006177257,15
1559,0.0006177257,17
1559,0.0006177257,19
1619,0.0002538752,13
1619,0.0002214158,15
1619,0.0002214158,17
1619,0.0002214158,19
1679,0.0000909983,13
1679,0.0000793636,15
1679,0.0000793636,17
1679,0.0000793636,19
1739,0.0000326171,13
1739,0.0000284469,15
1739,0.0000284469,17
1739,0.0000284469,19
1799,0.0000116912,13
1799,0.0000101964,15
1799,0.0000101964,17
1799,0.0000101964,19
1859,84.7306671143,13
1859,86.4568176270,15
1859,86.4568176270,17
1859,84.7306671143,19
1919,117.6686172485,13
1919,118.2873382568,15
1919,118.2873382568,17
1919,117.6686172485,19
1979,129.4748077393,13
1979,129.6965789795,15
1979,129.6965789795,17
1979,129.4748077393,19
2039,133.7065887451,13
2039,133.7860717773,15
2039,133.7860717773,17
2039,133.7065887451,19
2099,135.2233886719,13
2099,135.2518920898,15
2099,135.2518920898,17
2099,135.2233886719,19
2159,135.7670440674,13
2159,135.7772674561,15
2159,135.7772674561,17
2159,135.7670440674,19
2219,135.9619598389,13
2219,135.9656219482,15
2219,135.9656219482,17
2219,135.9619598389,19
2279,136.0317840576,13
2279,136.0330963135,15
2279,136.0330963135,17
2279,136.0317840576,19
2339,51.8242759705,13
2339,51.8247299194,15
2339,50.0818481445,17
2339,51.8242759705,19
2399,18.5757389069,13
2399,18.5759067535,15
2399,17.9511890411,17
2399,18.5757389069,19
2459,6.6582326889,13
2459,6.6582932472,15
2459,6.4343705177,17
2459,6.6582326889,19
2519,2.3865571022,13
2519,2.3865792751,15
2519,2.3063166142,17
2519,2.3865571022,19
2579,0.8554303646,13
2579,0.8554384708,15
2579,0.8266692162,17
2579,0.8554303646,19
2639,0.3066178560,13
2639,0.3066208661,15
2639,0.2963087857,17
2639,0.3066178560,19
2699,0.1099032387,13
2699,0.1099042818,15
2699,0.1062080860,17
2699,0.1099032387,19
2759,0.0393933952,13
2759,0.0393937640,15
2759,0.0380689166,17
2759,0.0393933952,19
2819,0.0141200544,13
2819,0.0141201820,15
2819,0.0136453118,17
2819,0.0141200544,19
2879,0.0050611496,13
2879,0.0050611957,15
2879,0.0048909844,17
2879,0.0050611496,19
2939,0.0018141039,13
2939,0.0018141207,15
2939,0.0017531103,17
2939,0.0018141039,19
2999,0.0006502421,13
2999,0.0006502483,15
2999,0.0006283797,17
2999,0.0006502421,19
3059,0.0002330709,13
3059,0.0002330731,15
3059,0.0002252346,17
3059,0.0002330709,19
3119,0.0000835412,13
3119,0.0000835420,15
3119,0.0000807324,17
3119,0.0000835412,19
3179,0.0000299443,13
3179,0.0000299446,15
3179,0.0000289375,17
3179,0.0000299443,19
3239,0.0000107331,13
3239,0.0000107332,15
3239,0.0000103723,17
3239,0.0000107331,19
3299,84.7306671143,13
3299,84.7306671143,15
3299,86.4568176270,17
3299,84.7306671143,19
3359,117.6686172485,13
3359,117.6686172485,15
3359,118.2873382568,17
3359,117.6686172485,19
3419,129.4748077393,13
3419,129.4748077393,15
